# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	-0.0019596233	-0.000863628	0.20173901	0	0	-0.070000045	-0.0019596233	-0.000863628	0.20173901	-1.777722e-13	1.9379574e-15	-1.435627e-17	-1.7574864e-13	-0.0039189835	-0.00172714	-0.596522	-2.63166e-07	-1.1592735e-07	1
0	-0.0018754841	-0.0012055797	0.19199803	0	0	-0.074999906	-0.0018754841	-0.0012055796	0.19199803	-1.7778357e-13	1.9496043e-15	-1.0196698e-17	-1.7574223e-13	-0.0037507166	-0.0024109976	-0.61600393	-2.5187842e-07	-1.6185301e-07	1
0	-0.0017122396	-0.0015753777	0.17800076	0	0	-0.079999946	-0.0017122396	-0.0015753778	0.17800076	-1.7780074e-13	1.9672076e-15	-4.4532306e-18	-1.7573718e-13	-0.0034242491	-0.003150544	-0.6439985	-2.2997526e-07	-2.1153323e-07	1
0	-0.001558706	-0.0017116204	0.17154516	0	0	-0.08500003	-0.0015587059	-0.0017116204	0.17154516	-1.7780807e-13	1.9748023e-15	-1.5920502e-18	-1.7573165e-13	-0.0031172023	-0.0034230112	-0.6569097	-2.0937904e-07	-2.2983235e-07	1
0	-0.0006993315	-0.0021306984	0.1566143	0	0	-0.090000086	-0.0006993316	-0.0021306984	0.1566143	-1.7782679e-13	1.9940005e-15	4.5542286e-18	-1.7572846e-13	-0.0013985691	-0.004261111	-0.6867714	-9.39672e-08	-2.861282e-07	1
0	-0.00054117315	-0.0027751254	0.1446754	0	0	-0.09500003	-0.0005411731	-0.0027751254	0.1446754	-1.7784096e-13	2.0086205e-15	9.4209254e-18	-1.7572564e-13	-0.0010822733	-0.0055498783	-0.7106492	-7.2708644e-08	-3.7268973e-07	1
0	-0.0005125593	-0.0029988282	0.13944787	0	0	-0.10000009	-0.0005125594	-0.0029988282	0.13944787	-1.7784675e-13	2.014656e-15	1.1842263e-17	-1.7572158e-13	-0.0010250498	-0.0059972536	-0.7211043	-6.886915e-08	-4.027482e-07	1
0	-0.00053716305	-0.0033326703	0.13282715	0	0	-0.10499983	-0.00053716305	-0.0033326703	0.13282715	-1.7785411e-13	2.022295e-15	1.5032606e-17	-1.7571806e-13	-0.001074254	-0.0066648936	-0.73434573	-7.216171e-08	-4.4759693e-07	1
0	-0.00060532487	-0.0036234178	0.12781146	0	0	-0.10999988	-0.00060532487	-0.003623418	0.12781149	-1.7785938e-13	2.0278132e-15	1.753516e-17	-1.7571453e-13	-0.0012105686	-0.00724635	-0.744377	-8.131714e-08	-4.8666203e-07	1
0	-0.0006367342	-0.0038527162	0.12381531	0	0	-0.11499984	-0.0006367342	-0.0038527162	0.12381532	-1.7786346e-13	2.0320566e-15	1.9621381e-17	-1.7571101e-13	-0.001273383	-0.007704915	-0.75236934	-8.55539e-08	-5.174833e-07	1
