# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.033765562	-0.033200014	0.98704517	0	0	-0.059999947	0.033765562	-0.03320001	0.9870452	-1.7809285e-13	2.1655395e-15	2.1972775e-18	-1.7550594e-13	0.06752659	-0.066395566	0.97409046	4.533e-06	-4.4570884e-06	1
0	0.034382116	-0.03380808	0.9866199	0	0	-0.065000035	0.034382116	-0.033808082	0.9866199	-1.7809094e-13	2.163761e-15	2.2478856e-18	-1.7547103e-13	0.06875961	-0.06761162	0.97323984	4.6157875e-06	-4.5387355e-06	1
0	0.035186	-0.034602005	0.9860376	0	0	-0.070000045	0.035186	-0.034602005	0.9860376	-1.7808835e-13	2.1613308e-15	2.3184948e-18	-1.7543618e-13	0.07036728	-0.06919937	0.97207505	4.7237268e-06	-4.6453356e-06	1
0	0.036359176	-0.035761774	0.9851549	0	0	-0.074999906	0.036359176	-0.035761774	0.9851549	-1.7808444e-13	2.1576589e-15	2.4236173e-18	-1.754014e-13	0.07271349	-0.07151875	0.9703098	4.8812467e-06	-4.8010534e-06	1
0	0.03765482	-0.037043717	0.98414254	0	0	-0.079999946	0.03765482	-0.03704372	0.9841425	-1.7807996e-13	2.153465e-15	2.541605e-18	-1.7536672e-13	0.07530459	-0.074082464	0.96828496	5.0552107e-06	-4.973177e-06	1
0	0.039056852	-0.038432114	0.98300403	0	0	-0.08500003	0.039056852	-0.038432114	0.98300403	-1.7807498e-13	2.1487716e-15	2.6720142e-18	-1.7533212e-13	0.07810846	-0.076859064	0.966008	5.2434607e-06	-5.1595944e-06	1
0	0.04066597	-0.04002702	0.9816432	0	0	-0.090000086	0.04066596	-0.04002702	0.9816432	-1.78069e-13	2.1431933e-15	2.8251899e-18	-1.7529767e-13	0.08132648	-0.080048665	0.9632863	5.4595184e-06	-5.3737426e-06	1
0	0.04288664	-0.04223051	0.9796727	0	0	-0.09500003	0.04288664	-0.04223051	0.9796728	-1.780604e-13	2.1351765e-15	3.0414984e-18	-1.7526349e-13	0.08576754	-0.08445534	0.95934546	5.7576895e-06	-5.669602e-06	1
0	0.045988	-0.04531249	0.9767432	0	0	-0.10000009	0.045987997	-0.045312494	0.9767432	-1.7804779e-13	2.1233926e-15	3.3523298e-18	-1.7522973e-13	0.09196982	-0.0906189	0.95348644	6.1741102e-06	-6.083418e-06	1
0	-0.001147384	0.0010846911	0.00032452395	0	0	-0.10499983	-0.001147384	0.0010846911	0.00032452395	-1.781494e-13	2.218181e-15	4.764411e-17	-1.7588334e-13	-0.002294614	0.0021692365	-0.99935085	-1.5413431e-07	1.4571222e-07	1
0	-0.0011110689	0.0010503723	0.00031273684	0	0	-0.10999988	-0.001111069	0.0010503721	0.00031273684	-1.7814943e-13	2.2182321e-15	4.7636114e-17	-1.7588333e-13	-0.0022219885	0.0021006034	-0.99937457	-1.492634e-07	1.4110908e-07	1
0	-0.0010768718	0.0010179272	0.00030168123	0	0	-0.11499984	-0.0010768716	0.0010179272	0.00030168126	-1.7814946e-13	2.2182804e-15	4.7628414e-17	-1.7588333e-13	-0.0021535987	0.0020357175	-0.9993966	-1.4467656e-07	1.3675722e-07	1
0	-0.0010446642	0.0009873786	0.00029129573	0	0	-0.11999989	-0.0010446642	0.0009873788	0.00029129576	-1.7814951e-13	2.2183255e-15	4.762099e-17	-1.7588333e-13	-0.002089188	0.0019746248	-0.9994174	-1.4035658e-07	1.3265976e-07	1
