# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	mx ()	my ()	mz ()	E_anis (J)	E_demag (J)	E_exch (J)	E_total (J)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()	m_zrange0_x ()	m_zrange0_y ()	m_zrange0_z ()
0	0.023112081	-0.020312974	0.9923232	0	0	-0.13500017	0.023112081	-0.020312974	0.9923232	-1.7801358e-13	1.7723045e-15	1.6649634e-18	-1.7538625e-13	0.046221063	-0.04062322	0.98464644	3.100687e-06	-2.7251763e-06	1
0	0.023656018	-0.020782944	0.9920028	0	0	-0.14000009	0.023656018	-0.020782944	0.9920028	-1.7801225e-13	1.7712017e-15	1.7115215e-18	-1.7535466e-13	0.047308862	-0.0415631	0.9840056	3.1736672e-06	-2.788233e-06	1
0	0.02445238	-0.021472523	0.9915163	0	0	-0.14500023	0.02445238	-0.021472523	0.9915163	-1.780103e-13	1.769531e-15	1.781023e-18	-1.7532316e-13	0.048901483	-0.042942163	0.9830326	3.2805135e-06	-2.8807535e-06	1
0	0.02527573	-0.02218619	0.9909956	0	0	-0.14999981	0.02527573	-0.022186188	0.9909956	-1.7800816e-13	1.767748e-15	1.853831e-18	-1.7529167e-13	0.05054807	-0.0443694	0.9819913	3.3909803e-06	-2.976506e-06	1
0	0.026228167	-0.023012213	0.990372	0	0	-0.15500008	0.026228167	-0.023012213	0.99037194	-1.7800564e-13	1.7656189e-15	1.9392745e-18	-1.7526022e-13	0.05245281	-0.04602134	0.98074394	3.5187666e-06	-3.0873332e-06	1
0	0.027446285	-0.024068683	0.9895433	0	0	-0.15999989	0.027446285	-0.024068683	0.9895433	-1.7800227e-13	1.7628016e-15	2.049696e-18	-1.7522886e-13	0.054888885	-0.04813414	0.97908664	3.6821973e-06	-3.229079e-06	1
0	0.029425953	-0.025784118	0.98812777	0	0	-0.1650002	0.02942595	-0.02578412	0.9881277	-1.7799657e-13	1.7580209e-15	2.2297137e-18	-1.7519773e-13	0.058847956	-0.05156478	0.9762554	3.9477973e-06	-3.4592329e-06	1
0	0.03158096	-0.02764899	0.98648846	0	0	-0.17000006	0.03158096	-0.02764899	0.98648846	-1.7799e-13	1.7525369e-15	2.428462e-18	-1.7516675e-13	0.063157685	-0.055294268	0.9729769	4.236922e-06	-3.7094367e-06	1
0	0.035175875	-0.030754067	0.98351896	0	0	-0.17499986	0.03517587	-0.030754067	0.9835189	-1.7797824e-13	1.7427524e-15	2.768144e-18	-1.7513633e-13	0.070347026	-0.061504006	0.96703774	4.719225e-06	-4.126029e-06	1
0	-0.0005930425	0.0005593324	0.00014013138	0	0	-0.18000017	-0.0005930425	0.0005593324	0.0001401314	-1.7804375e-13	1.7973732e-15	4.7461665e-17	-1.7619875e-13	-0.0011860054	0.0011185897	-0.9997196	-7.9614644e-08	7.508909e-08	1
